date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster
2025-02-26,Johor,10,0,8,1899,0
2025-02-27,Johor,8,0,13,1894,0
2025-02-28,Johor,9,1,11,1892,0
2025-03-01,Johor,21,0,9,1904,0
2025-03-02,Johor,4,0,11,1897,0
2025-03-03,Johor,3,0,5,1895,0
2025-03-04,Johor,5,0,14,1886,0
2025-03-05,Johor,19,1,10,1895,0
2025-03-06,Johor,10,0,8,1897,0
2025-03-07,Johor,10,0,9,1898,0
2025-03-08,Johor,8,0,21,1885,0
2025-03-09,Johor,7,0,4,1888,0
2025-03-10,Johor,1,0,3,1886,0
2025-03-11,Johor,14,0,5,1895,0
2025-03-12,Johor,19,1,19,1895,0
2025-03-13,Johor,12,1,10,1897,0
2025-03-14,Johor,13,0,10,1900,0
2025-03-15,Johor,16,0,8,1908,0
2025-03-16,Johor,9,0,7,1910,0
2025-03-17,Johor,2,0,1,1911,0
2025-03-18,Johor,11,0,14,1908,0
2025-03-19,Johor,5,0,19,1894,0
2025-03-20,Johor,9,1,12,1891,0
2025-03-21,Johor,9,0,13,1887,0
2025-03-22,Johor,8,0,16,1879,0
2025-03-23,Johor,5,0,9,1875,0
2025-03-24,Johor,4,0,2,1877,0
2025-03-25,Johor,11,1,11,1877,0
2025-03-26,Johor,11,0,5,1883,0
2025-03-27,Johor,15,0,9,1889,0
2025-03-28,Johor,12,0,9,1892,0
2025-03-29,Johor,10,1,8,1894,0
2025-03-30,Johor,6,0,5,1895,0
2025-03-31,Johor,1,0,4,1892,0
2025-04-01,Johor,4,0,11,1885,0
2025-04-02,Johor,5,0,11,1879,0
2025-04-03,Johor,7,0,15,1871,0
2025-04-04,Johor,8,1,12,1867,0
2025-04-05,Johor,15,0,10,1872,0
2025-04-06,Johor,9,0,6,1875,0
2025-04-07,Johor,7,0,1,1881,0
2025-04-08,Johor,11,0,4,1888,0
2025-04-09,Johor,14,0,5,1897,0
2025-04-10,Johor,20,0,7,1910,0
2025-04-11,Johor,19,0,8,1921,0
2025-04-12,Johor,17,0,15,1923,0
2025-04-13,Johor,11,0,9,1925,0
2025-04-14,Johor,3,0,7,1921,0
2025-04-15,Johor,23,0,11,1933,0
2025-04-16,Johor,13,0,14,1932,0
2025-04-17,Johor,20,0,20,1932,0
2025-04-18,Johor,13,0,19,1926,0
2025-04-19,Johor,13,1,17,1922,0
2025-04-20,Johor,9,0,11,1920,0
2025-04-21,Johor,8,0,3,1925,0
2025-04-22,Johor,14,1,23,1916,0
2025-04-23,Johor,26,0,13,1929,0
2025-04-24,Johor,16,0,20,1925,0
2025-04-25,Johor,17,0,13,1929,0
2025-04-26,Johor,10,0,13,1926,0
2025-04-27,Johor,19,0,9,1936,0
2025-04-28,Johor,14,0,8,1942,0
2025-04-29,Johor,13,0,14,1941,0
2025-04-30,Johor,17,0,26,1932,0
2025-05-01,Johor,24,0,16,1940,0
2025-05-02,Johor,15,0,17,1938,0
2025-05-03,Johor,18,0,10,1946,0
2025-05-04,Johor,8,0,0,0,0
2025-05-05,Johor,40,0,0,0,0
2025-05-06,Johor,31,0,0,0,0
2025-05-07,Johor,1,0,0,0,0
2025-05-08,Johor,9,0,0,0,0
2025-05-09,Johor,31,0,0,0,0
2025-05-10,Johor,2,0,0,0,0
2025-05-11,Johor,1,0,0,0,0
2025-05-12,Johor,12,0,0,0,0
2025-05-13,Johor,35,0,0,0,0
2025-05-14,Johor,34,0,0,0,0
2025-05-15,Johor,12,0,0,0,0
2025-05-16,Johor,12,0,0,0,0
2025-05-17,Johor,1,0,0,0,0
2025-05-18,Johor,50,0,0,0,0
2025-05-19,Johor,38,0,0,0,0
2025-05-20,Johor,32,0,0,0,0
2025-05-21,Johor,30,0,0,0,0
2025-05-22,Johor,106,0,0,0,0
2025-05-23,Johor,24,0,0,0,0
2025-05-24,Johor,5,0,0,0,0
2025-05-25,Johor,6,0,0,0,0
2025-05-26,Johor,21,0,0,0,0
2025-05-27,Johor,15,0,0,0,0
2025-05-28,Johor,86,0,0,0,0
2025-05-29,Johor,12,0,0,0,0
2025-05-30,Johor,10,0,0,0,0
2025-05-31,Johor,49,0,0,0,0
2020-01-25,Kedah,0,0,0,0,0
2020-01-26,Kedah,0,0,0,0,0
2020-01-27,Kedah,0,0,0,0,0
2020-01-28,Kedah,0,0,0,0,0
2020-01-29,Kedah,1,1,0,1,0
2020-01-30,Kedah,0,0,0,1,0
2020-01-31,Kedah,0,0,0,1,0
2020-02-01,Kedah,0,0,0,1,0
2020-02-02,Kedah,0,0,0,1,0
2020-02-03,Kedah,0,0,0,1,0
2020-02-04,Kedah,0,0,0,1,0
2020-02-05,Kedah,0,0,1,0,0
2020-02-06,Kedah,1,0,0,1,0
2020-02-07,Kedah,0,0,0,1,0
2020-02-08,Kedah,0,0,0,1,0
2020-02-09,Kedah,0,0,0,1,0
2020-02-10,Kedah,0,0,0,1,0
2020-02-11,Kedah,0,0,0,1,0
2020-02-12,Kedah,0,0,0,1,0
2020-02-13,Kedah,0,0,0,1,0
2020-02-14,Kedah,0,0,0,1,0
2020-02-15,Kedah,1,1,0,2,0
2020-02-16,Kedah,0,0,0,2,0
2020-02-17,Kedah,0,0,0,2,0
2020-02-18,Kedah,0,0,0,2,0
2020-02-19,Kedah,0,0,1,1,0
2020-02-20,Kedah,0,0,0,1,0
2020-02-21,Kedah,0,0,0,1,0
2020-02-22,Kedah,0,0,1,0,0
2020-02-23,Kedah,0,0,0,0,0
2020-02-24,Kedah,0,0,0,0,0
2020-02-25,Kedah,0,0,0,0,0
2020-02-26,Kedah,0,0,0,0,0
2020-02-27,Kedah,0,0,0,0,0
2020-02-28,Kedah,0,0,0,0,0
2020-02-29,Kedah,0,0,0,0,0
2020-03-01,Kedah,0,0,0,0,0
2020-03-02,Kedah,0,0,0,0,0
2020-03-03,Kedah,0,0,0,0,0
2020-03-04,Kedah,0,0,0,0,0
2020-03-05,Kedah,0,0,0,0,0
2020-03-06,Kedah,0,0,0,0,0
2020-03-07,Kedah,0,0,0,0,0
2020-03-08,Kedah,0,0,0,0,0
2020-03-09,Kedah,0,0,0,0,0
2020-03-10,Kedah,0,0,0,0,0
2020-03-11,Kedah,0,0,0,0,0
2020-03-12,Kedah,0,0,0,0,0
2020-03-13,Kedah,2,0,0,2,2
2020-03-14,Kedah,0,0,0,2,0
2020-03-15,Kedah,16,0,0,18,16
2020-03-16,Kedah,6,0,0,24,6
2020-03-17,Kedah,2,0,0,26,2
2020-03-18,Kedah,6,0,0,32,6
2020-03-19,Kedah,4,0,0,36,4
2020-03-20,Kedah,1,0,0,37,1
2020-03-21,Kedah,6,0,0,43,6
2020-03-22,Kedah,5,1,2,46,4
2020-03-23,Kedah,7,0,0,53,7
2020-03-24,Kedah,5,0,0,58,5
2020-03-25,Kedah,6,3,0,64,4
2020-03-26,Kedah,3,1,0,66,2
2020-03-27,Kedah,1,0,1,66,0
2020-03-28,Kedah,1,1,6,61,0
2020-03-29,Kedah,1,0,4,58,0
2020-03-30,Kedah,2,0,0,60,2
2020-03-31,Kedah,0,0,6,54,0
2020-04-01,Kedah,2,1,0,56,0
2020-04-02,Kedah,1,0,3,54,1
2020-04-03,Kedah,1,0,0,55,0
2020-04-04,Kedah,0,0,10,45,0
2020-04-05,Kedah,1,1,0,46,0
2020-04-06,Kedah,3,0,7,42,2
2020-04-07,Kedah,5,0,0,47,2
2020-04-08,Kedah,1,0,14,34,0
2020-04-09,Kedah,2,0,0,36,2
2020-04-10,Kedah,0,0,0,36,0
2020-04-11,Kedah,0,0,0,36,0
2020-04-12,Kedah,0,0,6,30,0
2020-04-13,Kedah,0,0,0,30,0
2020-04-14,Kedah,0,0,2,28,0
2020-04-15,Kedah,1,1,0,29,0
2020-04-16,Kedah,0,0,6,23,0
2020-04-17,Kedah,0,0,1,22,0
2020-04-18,Kedah,0,0,0,22,0
2020-04-19,Kedah,0,0,5,17,0
2020-04-20,Kedah,0,0,2,15,0
2020-04-21,Kedah,0,0,0,15,0
2020-04-22,Kedah,1,1,1,15,0
2020-04-23,Kedah,0,0,0,15,0
2020-04-24,Kedah,0,0,4,11,0
2020-04-25,Kedah,0,0,0,11,0
2020-04-26,Kedah,0,0,0,11,0
2020-04-27,Kedah,0,0,0,11,0
2020-04-28,Kedah,0,0,1,10,0
2020-04-29,Kedah,0,0,0,10,0
2020-04-30,Kedah,0,0,0,10,0
2020-05-01,Kedah,0,0,1,9,0
2020-05-02,Kedah,0,0,0,9,0
2020-05-03,Kedah,0,0,0,9,0
2020-05-04,Kedah,0,0,1,8,0
2020-05-05,Kedah,0,0,0,8,0
2020-05-06,Kedah,0,0,0,8,0
